138.5992 	EXP 	textbox: autoDraw = False
138.5992 	EXP 	fixation: autoDraw = True
138.6880 	DATA 	Mouse:  Left button up, pos=(698,154)
139.5898 	EXP 	fixation: autoDraw = False
139.5898 	EXP 	polygon: autoDraw = True
139.9541 	DATA 	Keypress: space
139.9596 	EXP 	fixation: autoDraw = False
139.9596 	EXP 	polygon: autoDraw = False
140.9485 	EXP 	text: autoDraw = True
140.9485 	EXP 	textbox: autoDraw = True
142.4380 	DATA 	Keypress: 6
142.6576 	DATA 	Keypress: 0
142.8836 	DATA 	Keypress: 0
143.4855 	DATA 	Mouse: Left button down, pos=(698,154)
143.4912 	EXP 	New trial (rep=1, index=4): OrderedDict([('delay', 0.4), ('freq', 1000), ('condition', 'exp')])
143.4993 	EXP 	text: autoDraw = False
143.4993 	EXP 	textbox: autoDraw = False
143.4993 	EXP 	fixation: autoDraw = True
143.5880 	DATA 	Mouse:  Left button up, pos=(698,154)
144.4888 	EXP 	fixation: autoDraw = False
144.4888 	EXP 	polygon: autoDraw = True
145.0923 	DATA 	Keypress: space
145.0993 	EXP 	fixation: autoDraw = False
145.0993 	EXP 	polygon: autoDraw = False
145.7944 	EXP 	text: autoDraw = True
145.7944 	EXP 	textbox: autoDraw = True
146.9836 	DATA 	Keypress: 4
147.3338 	DATA 	Keypress: 0
147.5604 	DATA 	Keypress: 0
148.1522 	DATA 	Mouse: Left button down, pos=(698,154)
148.1580 	EXP 	New trial (rep=1, index=5): OrderedDict([('delay', 0.4), ('freq', 1000), ('condition', 'exp')])
148.1659 	EXP 	text: autoDraw = False
148.1659 	EXP 	textbox: autoDraw = False
148.1659 	EXP 	fixation: autoDraw = True
148.2045 	DATA 	Mouse:  Left button up, pos=(698,154)
149.1561 	EXP 	fixation: autoDraw = False
149.1561 	EXP 	polygon: autoDraw = True
149.7713 	DATA 	Keypress: space
149.7770 	EXP 	fixation: autoDraw = False
149.7770 	EXP 	polygon: autoDraw = False
150.4662 	EXP 	text: autoDraw = True
150.4662 	EXP 	textbox: autoDraw = True
151.6197 	DATA 	Keypress: 4
151.8864 	DATA 	Keypress: 0
152.1337 	DATA 	Keypress: 0
153.4523 	DATA 	Mouse: Left button down, pos=(698,154)
153.4581 	EXP 	New trial (rep=1, index=6): OrderedDict([('delay', 0.4), ('freq', 400), ('condition', 'unexp')])
153.4663 	EXP 	text: autoDraw = False
153.4663 	EXP 	textbox: autoDraw = False
153.4663 	EXP 	fixation: autoDraw = True
153.5546 	DATA 	Mouse:  Left button up, pos=(698,154)
154.4541 	EXP 	fixation: autoDraw = False
154.4541 	EXP 	polygon: autoDraw = True
154.8088 	DATA 	Keypress: space
154.8159 	EXP 	fixation: autoDraw = False
154.8159 	EXP 	polygon: autoDraw = False
155.4988 	EXP 	text: autoDraw = True
155.4988 	EXP 	textbox: autoDraw = True
156.7004 	DATA 	Keypress: 2
157.0574 	DATA 	Keypress: 0
157.2837 	DATA 	Keypress: 0
157.9187 	DATA 	Mouse: Left button down, pos=(698,154)
157.9247 	EXP 	New trial (rep=1, index=7): OrderedDict([('delay', 0.1), ('freq', 400), ('condition', 'unexp')])
157.9326 	EXP 	text: autoDraw = False
157.9326 	EXP 	textbox: autoDraw = False
157.9326 	EXP 	fixation: autoDraw = True
158.0213 	DATA 	Mouse:  Left button up, pos=(698,154)
158.9233 	EXP 	fixation: autoDraw = False
158.9233 	EXP 	polygon: autoDraw = True
159.5547 	DATA 	Keypress: space
159.5602 	EXP 	fixation: autoDraw = False
159.5602 	EXP 	polygon: autoDraw = False
159.9609 	EXP 	text: autoDraw = True
159.9609 	EXP 	textbox: autoDraw = True
160.7671 	DATA 	Keypress: 2
161.3904 	DATA 	Keypress: backspace
