delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,polygon.started,key_resp.started,fixation.stopped,key_resp.keys,key_resp.rt,sound_1.started,sound_1.stopped,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
0.1,400,unexp,2,6,30,0,211.78266783300023,212.77247504200022,212.77247504200022,212.77247504200022,space,0.2666320000007545,213.14995816666695,213.44443166699966,213.44443166699966,213.44443166699966,213.44443166699966,100,31,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,1000,exp,2,7,31,7,216.31669795800008,217.30682675000025,217.30682675000025,217.30682675000025,space,0.3023960830014403,218.03335445866676,,218.32887983299952,218.32887983299952,218.32887983299952,300,32,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,1000,exp,2,8,32,4,220.48258883299968,221.47256104199914,221.47256104199914,221.47256104199914,space,0.3696790830017562,222.25582858366604,222.5492533329998,222.5492533329998,222.5492533329998,222.5492533329998,500,33,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,1000,exp,2,9,33,5,225.78288362499916,226.77297033299874,226.77297033299874,226.77297033299874,space,0.4386150420032209,227.9224377496669,,228.2328240829993,228.2328240829993,228.2328240829993,600,34,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639, 1.771866584000236]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957, 1.771869374999369]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,1000,exp,2,10,34,6,229.99978541699966,230.9897802919986,230.9897802919986,230.9897802919986,space,0.47635920800166787,231.5724390416656,231.8650089999992,231.8650089999992,231.8650089999992,231.8650089999992,300,35,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639, 1.771866584000236, 1.9336985829995683]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957, 1.771869374999369, 1.9337010830004147]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,1000,exp,2,11,35,9,233.79945033299919,234.78951933299868,234.78951933299868,234.78951933299868,space,2.1770819580015086,237.07235779166538,237.36526862499886,237.36526862499886,237.36526862499886,237.36526862499886,200,36,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639, 1.771866584000236, 1.9336985829995683, 6.40088541699879]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957, 1.771869374999369, 1.9337010830004147, 6.400888750000377]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,1000,exp,3,0,36,5,243.7659640419988,244.75606516699918,244.75606516699918,244.75606516699918,space,0.6217482080010086,246.08958708366688,246.3816152499985,246.3816152499985,246.3816152499985,246.3816152499985,200,37,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639, 1.771866584000236, 1.9336985829995683, 6.40088541699879, 2.101165583000693]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957, 1.771869374999369, 1.9337010830004147, 6.400888750000377, 2.1011679580005875]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,1000,exp,3,1,37,6,248.4830047919986,249.47316249999858,249.47316249999858,249.47316249999858,space,1.139283250002336,250.72265391666613,251.01591670800008,251.01591670800008,251.01591670800008,251.01591670800008,300,38,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639, 1.771866584000236, 1.9336985829995683, 6.40088541699879, 2.101165583000693, 2.150731249999808]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957, 1.771869374999369, 1.9337010830004147, 6.400888750000377, 2.1011679580005875, 2.150733666998349]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,1000,exp,3,2,38,3,253.1660292919987,254.15672116699898,254.15672116699898,254.15672116699898,space,0.26665304100060894,254.53337849966582,254.82785308299935,254.82785308299935,254.82785308299935,254.82785308299935,200,39,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639, 1.771866584000236, 1.9336985829995683, 6.40088541699879, 2.101165583000693, 2.150731249999808, 1.5555168749997392]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957, 1.771869374999369, 1.9337010830004147, 6.400888750000377, 2.1011679580005875, 2.150733666998349, 1.5555192089996126]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,1000,exp,3,3,39,11,256.3826585829993,257.3734421249992,257.3734421249992,257.3734421249992,space,0.25562075000016193,258.3333587086656,258.62779174999923,258.62779174999923,258.62779174999923,258.62779174999923,300,40,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639, 1.771866584000236, 1.9336985829995683, 6.40088541699879, 2.101165583000693, 2.150731249999808, 1.5555168749997392, 1.639582750000045]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957, 1.771869374999369, 1.9337010830004147, 6.400888750000377, 2.1011679580005875, 2.150733666998349, 1.5555192089996126, 1.6395858340001723]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,1000,exp,3,4,40,10,260.2668522499989,261.2565660829987,261.2565660829987,261.2565660829987,space,0.3123156250003376,261.9835702916664,,262.2790277919994,262.2790277919994,262.2790277919994,100,41,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639, 1.771866584000236, 1.9336985829995683, 6.40088541699879, 2.101165583000693, 2.150731249999808, 1.5555168749997392, 1.639582750000045, 3.0725533749991882]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957, 1.771869374999369, 1.9337010830004147, 6.400888750000377, 2.1011679580005875, 2.150733666998349, 1.5555192089996126, 1.6395858340001723, 3.072555958000521]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,1000,exp,3,5,41,4,265.3493936249997,266.3397557499993,266.3397557499993,266.3397557499993,space,0.28035054100109846,267.03352108366585,,267.3276087919985,267.3276087919985,267.3276087919985,100,42,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639, 1.771866584000236, 1.9336985829995683, 6.40088541699879, 2.101165583000693, 2.150731249999808, 1.5555168749997392, 1.639582750000045, 3.0725533749991882, 1.6224270000002434]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957, 1.771869374999369, 1.9337010830004147, 6.400888750000377, 2.1011679580005875, 2.150733666998349, 1.5555192089996126, 1.6395858340001723, 3.072555958000521, 1.6224294589992496]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,1000,exp,3,6,42,8,268.9494165420001,269.9403216669998,269.9403216669998,269.9403216669998,space,0.5273037080005452,271.1729112496653,,271.4656669999986,271.4656669999986,271.4656669999986,100,43,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639, 1.771866584000236, 1.9336985829995683, 6.40088541699879, 2.101165583000693, 2.150731249999808, 1.5555168749997392, 1.639582750000045, 3.0725533749991882, 1.6224270000002434, 2.500125124999613]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957, 1.771869374999369, 1.9337010830004147, 6.400888750000377, 2.1011679580005875, 2.150733666998349, 1.5555192089996126, 1.6395858340001723, 3.072555958000521, 1.6224294589992496, 2.500127834000523]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,1000,exp,3,7,43,9,273.9663617919996,274.95653537499857,274.95653537499857,274.95653537499857,space,0.8150794160028454,275.88321904166537,,276.1775171249992,276.1775171249992,276.1775171249992,100,44,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639, 1.771866584000236, 1.9336985829995683, 6.40088541699879, 2.101165583000693, 2.150731249999808, 1.5555168749997392, 1.639582750000045, 3.0725533749991882, 1.6224270000002434, 2.500125124999613, 3.6723769170002925]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957, 1.771869374999369, 1.9337010830004147, 6.400888750000377, 2.1011679580005875, 2.150733666998349, 1.5555192089996126, 1.6395858340001723, 3.072555958000521, 1.6224294589992496, 2.500127834000523, 3.6723795420002716]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,1000,exp,3,8,44,7,279.84938749999856,280.83950987499884,280.83950987499884,280.83950987499884,space,0.8439109160008229,282.0890358336658,,282.3846400829989,282.3846400829989,282.3846400829989,200,45,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745, 2.8730163749987696, 2.15594237500045, 3.233426666998639, 1.771866584000236, 1.9336985829995683, 6.40088541699879, 2.101165583000693, 2.150731249999808, 1.5555168749997392, 1.639582750000045, 3.0725533749991882, 1.6224270000002434, 2.500125124999613, 3.6723769170002925, 2.0672130000002653]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703, 2.8730190829992353, 2.155944833000831, 3.23342941699957, 1.771869374999369, 1.9337010830004147, 6.400888750000377, 2.1011679580005875, 2.150733666998349, 1.5555192089996126, 1.6395858340001723, 3.072555958000521, 1.6224294589992496, 2.500127834000523, 3.6723795420002716, 2.0672154580006463]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
